timestamp,account_id,event_type,ip,device,location
2026-03-06 20:46:42.884917,ACC_003388,login_success,192.168.202.18,Unknown,India
2026-03-06 20:47:24.884917,ACC_001841,malware_signal,192.168.186.68,SamsungS24,UK
2026-03-06 20:48:06.884917,ACC_003535,password_reset,192.168.193.188,iPhone15,Romania
2026-03-06 20:48:48.884917,ACC_002293,login_fail,192.168.151.206,SamsungS24,India
2026-03-06 20:49:30.884917,ACC_001104,malware_signal,192.168.193.54,Unknown,India
2026-03-06 20:50:12.884917,ACC_000661,login_success,192.168.172.76,SamsungS24,India
2026-03-06 20:50:54.884917,ACC_000908,login_success,192.168.118.192,WindowsPC,India
2026-03-06 20:51:36.884917,ACC_004617,password_reset,192.168.118.174,SamsungS24,India
2026-03-06 20:52:18.884917,ACC_001856,login_success,45.67.66.116,iPhone15,India
2026-03-06 20:53:00.884917,ACC_002311,malware_signal,192.168.51.53,iPhone15,India
2026-03-06 20:53:42.884917,ACC_000789,malware_signal,192.168.23.112,Unknown,UK
2026-03-06 20:54:24.884917,ACC_000171,foreign_ip,192.168.115.52,iPhone15,India
2026-03-06 20:55:06.884917,ACC_004360,malware_signal,192.168.78.106,SamsungS24,India
2026-03-06 20:55:48.884917,ACC_001986,login_fail,192.168.211.235,Unknown,India
2026-03-06 20:56:30.884917,ACC_001885,login_fail,192.168.218.32,SamsungS24,India
2026-03-06 20:57:12.884917,ACC_000475,login_success,192.168.193.237,WindowsPC,India
2026-03-06 20:57:54.884917,ACC_001049,password_reset,192.168.113.255,SamsungS24,India
2026-03-06 20:58:36.884917,ACC_004129,login_success,45.67.112.235,iPhone15,Singapore
2026-03-06 20:59:18.884917,ACC_002311,new_device,192.168.108.204,iPhone15,India
2026-03-06 21:00:00.884917,ACC_001161,malware_signal,192.168.70.118,WindowsPC,India
2026-03-06 21:00:42.884917,ACC_000815,login_success,192.168.80.43,Unknown,India
2026-03-06 21:01:24.884917,ACC_003766,login_success,192.168.71.247,iPhone15,India
2026-03-06 21:02:06.884917,ACC_002922,login_success,192.168.16.10,iPhone15,India
2026-03-06 21:02:48.884917,ACC_000753,new_device,192.168.106.135,iPhone15,India
2026-03-06 21:03:30.884917,ACC_004661,password_reset,192.168.5.126,WindowsPC,India
2026-03-06 21:04:12.884917,ACC_000461,login_fail,192.168.43.231,WindowsPC,India
2026-03-06 21:04:54.884917,ACC_003239,new_device,192.168.95.218,iPhone15,India
2026-03-06 21:05:36.884917,ACC_002702,login_success,192.168.48.45,Unknown,India
2026-03-06 21:06:18.884917,ACC_000080,login_fail,192.168.20.236,iPhone15,Romania
2026-03-06 21:07:00.884917,ACC_002804,login_fail,192.168.150.41,SamsungS24,India
2026-03-06 21:07:42.884917,ACC_000869,login_success,192.168.174.140,SamsungS24,Romania
2026-03-06 21:08:24.884917,ACC_004694,login_success,45.67.97.158,Unknown,India
2026-03-06 21:09:06.884917,ACC_000806,new_device,192.168.49.212,iPhone15,India
2026-03-06 21:09:48.884917,ACC_001934,malware_signal,192.168.182.236,Unknown,India
2026-03-06 21:10:30.884917,ACC_000703,login_fail,192.168.14.211,SamsungS24,Romania
2026-03-06 21:11:12.884917,ACC_002523,foreign_ip,192.168.106.39,iPhone15,India
2026-03-06 21:11:54.884917,ACC_002639,login_success,192.168.66.64,iPhone15,India
2026-03-06 21:12:36.884917,ACC_004582,malware_signal,192.168.123.214,SamsungS24,India
2026-03-06 21:13:18.884917,ACC_003909,login_success,192.168.18.36,Unknown,India
2026-03-06 21:14:00.884917,ACC_004801,login_success,192.168.110.181,Unknown,India
2026-03-06 21:14:42.884917,ACC_001164,login_success,192.168.245.248,WindowsPC,India
2026-03-06 21:15:24.884917,ACC_000619,new_device,192.168.3.75,WindowsPC,India
2026-03-06 21:16:06.884917,ACC_003066,login_success,192.168.67.72,WindowsPC,India
2026-03-06 21:16:48.884917,ACC_004872,login_success,192.168.47.228,Unknown,Nigeria
2026-03-06 21:17:30.884917,ACC_000446,login_success,192.168.212.60,iPhone15,UK
2026-03-06 21:18:12.884917,ACC_002337,login_success,192.168.135.164,iPhone15,Nigeria
2026-03-06 21:18:54.884917,ACC_000208,login_success,192.168.48.248,WindowsPC,UK
2026-03-06 21:19:36.884917,ACC_002460,login_fail,192.168.23.161,Unknown,Singapore
2026-03-06 21:20:18.884917,ACC_003442,login_success,192.168.208.53,WindowsPC,Singapore
2026-03-06 21:21:00.884917,ACC_002711,login_success,192.168.159.136,Unknown,India
2026-03-06 21:21:42.884917,ACC_002337,login_success,192.168.23.169,Unknown,India
2026-03-06 21:22:24.884917,ACC_001291,login_success,192.168.163.227,WindowsPC,Nigeria
2026-03-06 21:23:06.884917,ACC_002198,login_success,192.168.36.247,iPhone15,India
2026-03-06 21:23:48.884917,ACC_001400,login_fail,192.168.98.46,iPhone15,UK
2026-03-06 21:24:30.884917,ACC_004950,login_success,192.168.35.250,Unknown,Singapore
2026-03-06 21:25:12.884917,ACC_002655,login_success,192.168.94.46,SamsungS24,Singapore
2026-03-06 21:25:54.884917,ACC_004012,login_fail,192.168.207.118,SamsungS24,India
2026-03-06 21:26:36.884917,ACC_000704,login_success,192.168.119.102,SamsungS24,India
2026-03-06 21:27:18.884917,ACC_000825,login_success,192.168.11.76,WindowsPC,India
2026-03-06 21:28:00.884917,ACC_001004,login_success,192.168.59.226,iPhone15,India
2026-03-06 21:28:42.884917,ACC_003460,login_success,192.168.4.56,SamsungS24,UK
2026-03-06 21:29:24.884917,ACC_000376,login_success,45.67.144.153,SamsungS24,Nigeria
2026-03-06 21:30:06.884917,ACC_000972,login_success,192.168.62.228,SamsungS24,Singapore
2026-03-06 21:30:48.884917,ACC_004213,login_success,192.168.118.127,SamsungS24,India
2026-03-06 21:31:30.884917,ACC_003076,login_success,192.168.118.28,WindowsPC,India
2026-03-06 21:32:12.884917,ACC_000443,login_fail,192.168.29.57,iPhone15,Nigeria
2026-03-06 21:32:54.884917,ACC_000754,malware_signal,192.168.117.149,iPhone15,India
2026-03-06 21:33:36.884917,ACC_003604,login_fail,45.67.135.30,iPhone15,Singapore
2026-03-06 21:34:18.884917,ACC_004735,login_fail,45.67.115.5,SamsungS24,India
2026-03-06 21:35:00.884917,ACC_002171,login_success,45.67.134.46,Unknown,India
2026-03-06 21:35:42.884917,ACC_002705,login_success,192.168.17.33,WindowsPC,Nigeria
2026-03-06 21:36:24.884917,ACC_003465,login_success,45.67.56.176,WindowsPC,India
2026-03-06 21:37:06.884917,ACC_002711,login_success,192.168.135.175,WindowsPC,India
2026-03-06 21:37:48.884917,ACC_002407,password_reset,192.168.69.8,iPhone15,India
2026-03-06 21:38:30.884917,ACC_000622,new_device,192.168.126.14,iPhone15,India
2026-03-06 21:39:12.884917,ACC_001723,login_success,45.67.208.172,WindowsPC,India
2026-03-06 21:39:54.884917,ACC_003322,login_success,192.168.113.235,SamsungS24,Romania
2026-03-06 21:40:36.884917,ACC_001919,login_success,192.168.170.71,Unknown,India
2026-03-06 21:41:18.884917,ACC_000918,login_success,192.168.76.102,iPhone15,India
2026-03-06 21:42:00.884917,ACC_004215,login_success,192.168.226.28,iPhone15,Romania
2026-03-06 21:42:42.884917,ACC_000581,login_success,192.168.106.97,SamsungS24,India
2026-03-06 21:43:24.884917,ACC_003881,login_success,192.168.182.177,SamsungS24,India
2026-03-06 21:44:06.884917,ACC_001686,login_fail,192.168.220.107,iPhone15,India
2026-03-06 21:44:48.884917,ACC_003909,login_success,192.168.195.12,SamsungS24,Romania
2026-03-06 21:45:30.884917,ACC_001999,login_success,192.168.32.179,SamsungS24,Nigeria
2026-03-06 21:46:12.884917,ACC_002711,password_reset,45.67.95.213,SamsungS24,Romania
2026-03-06 21:46:54.884917,ACC_000400,malware_signal,192.168.65.168,Unknown,India
2026-03-06 21:47:36.884917,ACC_003648,foreign_ip,192.168.59.244,Unknown,India
2026-03-06 21:48:18.884917,ACC_002628,login_success,192.168.44.168,Unknown,India
2026-03-06 21:49:00.884917,ACC_001656,login_success,45.67.61.103,SamsungS24,India
2026-03-06 21:49:42.884917,ACC_000620,login_success,192.168.114.104,SamsungS24,Nigeria
2026-03-06 21:50:24.884917,ACC_000246,login_success,192.168.161.228,Unknown,Romania
2026-03-06 21:51:06.884917,ACC_003339,login_success,192.168.126.181,Unknown,India
2026-03-06 21:51:48.884917,ACC_003010,login_success,192.168.45.25,WindowsPC,India
2026-03-06 21:52:30.884917,ACC_004719,login_fail,192.168.4.141,iPhone15,UK
2026-03-06 21:53:12.884917,ACC_002368,login_success,45.67.157.142,Unknown,India
2026-03-06 21:53:54.884917,ACC_003994,login_success,192.168.194.83,WindowsPC,Nigeria
2026-03-06 21:54:36.884917,ACC_001839,login_fail,45.67.111.170,WindowsPC,India
2026-03-06 21:55:18.884917,ACC_002903,login_fail,45.67.248.235,Unknown,India
2026-03-06 21:56:00.884917,ACC_004395,password_reset,45.67.143.151,WindowsPC,India
2026-03-06 21:56:42.884917,ACC_004498,login_success,192.168.42.149,Unknown,India
2026-03-06 21:57:24.884917,ACC_003691,login_success,192.168.12.154,iPhone15,India
2026-03-06 21:58:06.884917,ACC_003841,login_success,45.67.122.182,iPhone15,India
2026-03-06 21:58:48.884917,ACC_004348,new_device,192.168.146.70,iPhone15,India
2026-03-06 21:59:30.884917,ACC_001392,login_success,192.168.228.167,Unknown,Romania
2026-03-06 22:00:12.884917,ACC_003750,login_success,192.168.23.104,WindowsPC,India
2026-03-06 22:00:54.884917,ACC_004255,login_success,45.67.237.92,Unknown,India
2026-03-06 22:01:36.884917,ACC_003008,foreign_ip,192.168.3.61,iPhone15,India
2026-03-06 22:02:18.884917,ACC_004300,login_success,192.168.238.57,WindowsPC,Nigeria
2026-03-06 22:03:00.884917,ACC_003338,login_success,192.168.58.101,SamsungS24,Nigeria
2026-03-06 22:03:42.884917,ACC_003514,login_success,192.168.60.51,iPhone15,Nigeria
2026-03-06 22:04:24.884917,ACC_004953,malware_signal,192.168.99.28,Unknown,India
2026-03-06 22:05:06.884917,ACC_000759,login_fail,192.168.166.217,Unknown,Nigeria
2026-03-06 22:05:48.884917,ACC_002768,login_success,192.168.124.43,Unknown,UK
2026-03-06 22:06:30.884917,ACC_003088,login_success,192.168.213.204,SamsungS24,India
2026-03-06 22:07:12.884917,ACC_002115,login_success,192.168.27.111,WindowsPC,India
2026-03-06 22:07:54.884917,ACC_004228,login_success,192.168.16.61,Unknown,Romania
2026-03-06 22:08:36.884917,ACC_001723,login_success,192.168.191.71,Unknown,India
2026-03-06 22:09:18.884917,ACC_002966,password_reset,192.168.243.162,Unknown,Romania
2026-03-06 22:10:00.884917,ACC_000429,login_success,192.168.77.144,iPhone15,India
2026-03-06 22:10:42.884917,ACC_002355,login_fail,192.168.113.60,iPhone15,India
2026-03-06 22:11:24.884917,ACC_002459,login_fail,192.168.93.91,SamsungS24,India
2026-03-06 22:12:06.884917,ACC_004192,login_fail,192.168.161.25,WindowsPC,India
2026-03-06 22:12:48.884917,ACC_001718,login_success,45.67.162.12,WindowsPC,Romania
2026-03-06 22:13:30.884917,ACC_001265,login_success,192.168.122.34,Unknown,India
2026-03-06 22:14:12.884917,ACC_001308,login_success,192.168.70.184,Unknown,India
2026-03-06 22:14:54.884917,ACC_001050,login_success,192.168.99.223,iPhone15,India
2026-03-06 22:15:36.884917,ACC_003473,malware_signal,192.168.53.149,iPhone15,India
2026-03-06 22:16:18.884917,ACC_002249,new_device,192.168.219.235,iPhone15,India
2026-03-06 22:17:00.884917,ACC_002809,login_success,192.168.79.236,iPhone15,India
2026-03-06 22:17:42.884917,ACC_002921,login_success,192.168.58.75,Unknown,India
2026-03-06 22:18:24.884917,ACC_004676,foreign_ip,45.67.253.183,iPhone15,India
2026-03-06 22:19:06.884917,ACC_004041,login_success,192.168.78.190,WindowsPC,India
2026-03-06 22:19:48.884917,ACC_002417,login_success,192.168.132.8,iPhone15,UK
2026-03-06 22:20:30.884917,ACC_000532,login_success,192.168.42.39,SamsungS24,India
2026-03-06 22:21:12.884917,ACC_000898,login_fail,192.168.54.231,iPhone15,India
2026-03-06 22:21:54.884917,ACC_002654,foreign_ip,45.67.124.254,Unknown,India
2026-03-06 22:22:36.884917,ACC_001469,foreign_ip,45.67.210.218,Unknown,India
2026-03-06 22:23:18.884917,ACC_002920,login_success,192.168.83.178,Unknown,India
2026-03-06 22:24:00.884917,ACC_001252,login_fail,45.67.146.185,iPhone15,India
2026-03-06 22:24:42.884917,ACC_000769,login_success,192.168.218.149,WindowsPC,India
2026-03-06 22:25:24.884917,ACC_000833,login_success,192.168.253.191,Unknown,India
2026-03-06 22:26:06.884917,ACC_002209,login_success,192.168.251.199,WindowsPC,Nigeria
2026-03-06 22:26:48.884917,ACC_004649,malware_signal,192.168.226.96,Unknown,India
2026-03-06 22:27:30.884917,ACC_003424,login_success,192.168.131.179,Unknown,India
2026-03-06 22:28:12.884917,ACC_001091,login_success,192.168.95.213,WindowsPC,India
2026-03-06 22:28:54.884917,ACC_001196,login_success,192.168.232.167,SamsungS24,Nigeria
2026-03-06 22:29:36.884917,ACC_003914,malware_signal,192.168.225.156,Unknown,India
2026-03-06 22:30:18.884917,ACC_001660,login_fail,192.168.157.36,WindowsPC,UK
2026-03-06 22:31:00.884917,ACC_004654,login_fail,192.168.228.94,Unknown,UK
2026-03-06 22:31:42.884917,ACC_000260,login_success,192.168.253.65,iPhone15,UK
2026-03-06 22:32:24.884917,ACC_002264,password_reset,192.168.184.242,WindowsPC,UK
2026-03-06 22:33:06.884917,ACC_004900,login_fail,192.168.227.233,Unknown,India
2026-03-06 22:33:48.884917,ACC_001185,foreign_ip,45.67.184.185,SamsungS24,India
2026-03-06 22:34:30.884917,ACC_002449,login_success,45.67.38.253,iPhone15,India
2026-03-06 22:35:12.884917,ACC_003533,login_success,45.67.227.121,Unknown,Romania
2026-03-06 22:35:54.884917,ACC_004370,new_device,192.168.32.134,iPhone15,India
2026-03-06 22:36:36.884917,ACC_004301,new_device,192.168.114.39,SamsungS24,India
2026-03-06 22:37:18.884917,ACC_003344,login_success,192.168.169.70,WindowsPC,Singapore
2026-03-06 22:38:00.884917,ACC_000866,login_success,192.168.242.152,Unknown,India
2026-03-06 22:38:42.884917,ACC_000092,malware_signal,192.168.244.39,WindowsPC,Romania
2026-03-06 22:39:24.884917,ACC_003178,login_success,192.168.197.24,Unknown,India
2026-03-06 22:40:06.884917,ACC_001351,login_success,192.168.74.9,Unknown,India
2026-03-06 22:40:48.884917,ACC_000364,login_success,192.168.78.153,WindowsPC,India
2026-03-06 22:41:30.884917,ACC_004916,login_success,45.67.130.221,WindowsPC,India
2026-03-06 22:42:12.884917,ACC_003718,password_reset,45.67.134.188,Unknown,Singapore
2026-03-06 22:42:54.884917,ACC_001924,login_success,192.168.176.130,SamsungS24,India
2026-03-06 22:43:36.884917,ACC_003095,login_success,192.168.144.37,SamsungS24,India
2026-03-06 22:44:18.884917,ACC_002538,login_success,192.168.203.20,Unknown,India
2026-03-06 22:45:00.884917,ACC_001296,foreign_ip,192.168.248.16,WindowsPC,UK
2026-03-06 22:45:42.884917,ACC_002276,foreign_ip,192.168.208.7,SamsungS24,India
2026-03-06 22:46:24.884917,ACC_000002,new_device,192.168.254.60,Unknown,India
2026-03-06 22:47:06.884917,ACC_003492,login_fail,192.168.123.200,iPhone15,India
2026-03-06 22:47:48.884917,ACC_001753,login_success,192.168.229.157,Unknown,India
2026-03-06 22:48:30.884917,ACC_000910,foreign_ip,192.168.168.250,WindowsPC,India
2026-03-06 22:49:12.884917,ACC_000306,new_device,192.168.67.164,Unknown,UK
2026-03-06 22:49:54.884917,ACC_004231,new_device,192.168.58.135,iPhone15,India
2026-03-06 22:50:36.884917,ACC_004015,login_success,192.168.7.211,iPhone15,India
2026-03-06 22:51:18.884917,ACC_001438,login_success,192.168.189.80,Unknown,Nigeria
2026-03-06 22:52:00.884917,ACC_000872,password_reset,192.168.48.158,iPhone15,India
2026-03-06 22:52:42.884917,ACC_001141,login_success,192.168.105.199,Unknown,India
2026-03-06 22:53:24.884917,ACC_000665,login_success,192.168.182.50,WindowsPC,Nigeria
2026-03-06 22:54:06.884917,ACC_000208,login_fail,192.168.17.155,WindowsPC,India
2026-03-06 22:54:48.884917,ACC_000951,login_success,192.168.167.219,WindowsPC,India
2026-03-06 22:55:30.884917,ACC_001057,new_device,45.67.94.118,SamsungS24,India
2026-03-06 22:56:12.884917,ACC_004744,login_success,192.168.234.202,Unknown,India
2026-03-06 22:56:54.884917,ACC_004722,password_reset,192.168.80.52,WindowsPC,India
2026-03-06 22:57:36.884917,ACC_004620,login_success,45.67.31.53,Unknown,India
2026-03-06 22:58:18.884917,ACC_004008,foreign_ip,45.67.136.110,iPhone15,India
2026-03-06 22:59:00.884917,ACC_001868,login_success,192.168.63.178,WindowsPC,UK
2026-03-06 22:59:42.884917,ACC_004864,new_device,45.67.206.220,SamsungS24,India
2026-03-06 23:00:24.884917,ACC_000771,login_success,192.168.17.33,WindowsPC,India
2026-03-06 23:01:06.884917,ACC_004835,login_success,192.168.227.146,SamsungS24,India
2026-03-06 23:01:48.884917,ACC_004030,login_success,192.168.210.255,iPhone15,India
2026-03-06 23:02:30.884917,ACC_000521,foreign_ip,45.67.64.213,Unknown,Romania
2026-03-06 23:03:12.884917,ACC_003355,login_success,45.67.242.33,iPhone15,India
2026-03-06 23:03:54.884917,ACC_001400,login_success,192.168.164.134,iPhone15,Nigeria
2026-03-06 23:04:36.884917,ACC_003738,login_success,192.168.96.168,iPhone15,UK
2026-03-06 23:05:18.884917,ACC_004343,login_success,192.168.192.72,iPhone15,India
2026-03-06 23:06:00.884917,ACC_003723,malware_signal,192.168.107.223,iPhone15,India
2026-03-06 23:06:42.884917,ACC_003247,login_success,192.168.107.65,Unknown,Romania
2026-03-06 23:07:24.884917,ACC_001858,login_fail,192.168.169.18,SamsungS24,Nigeria
2026-03-06 23:08:06.884917,ACC_004781,login_success,192.168.159.44,iPhone15,India
2026-03-06 23:08:48.884917,ACC_004064,login_success,192.168.111.243,WindowsPC,India
2026-03-06 23:09:30.884917,ACC_004681,login_success,192.168.4.211,SamsungS24,India
2026-03-06 23:10:12.884917,ACC_002398,login_success,192.168.63.215,SamsungS24,UK
2026-03-06 23:10:54.884917,ACC_000142,login_success,45.67.145.157,WindowsPC,India
2026-03-06 23:11:36.884917,ACC_002851,login_success,192.168.141.142,WindowsPC,UK
2026-03-06 23:12:18.884917,ACC_003469,new_device,192.168.15.123,WindowsPC,India
2026-03-06 23:13:00.884917,ACC_003695,login_success,45.67.216.126,WindowsPC,India
2026-03-06 23:13:42.884917,ACC_000717,login_success,192.168.49.211,WindowsPC,Singapore
2026-03-06 23:14:24.884917,ACC_000642,login_success,45.67.78.23,iPhone15,India
2026-03-06 23:15:06.884917,ACC_003440,login_success,45.67.181.221,SamsungS24,India
2026-03-06 23:15:48.884917,ACC_002548,login_success,192.168.221.101,WindowsPC,Romania
2026-03-06 23:16:30.884917,ACC_003693,login_success,192.168.25.29,WindowsPC,Nigeria
2026-03-06 23:17:12.884917,ACC_000369,foreign_ip,45.67.122.43,Unknown,India
2026-03-06 23:17:54.884917,ACC_003650,foreign_ip,45.67.25.5,SamsungS24,UK
2026-03-06 23:18:36.884917,ACC_000786,new_device,192.168.79.43,SamsungS24,India
2026-03-06 23:19:18.884917,ACC_000949,login_success,192.168.29.31,iPhone15,India
2026-03-06 23:20:00.884917,ACC_000521,login_success,192.168.194.217,SamsungS24,India
2026-03-06 23:20:42.884917,ACC_002943,malware_signal,192.168.236.14,WindowsPC,India
2026-03-06 23:21:24.884917,ACC_000354,login_fail,192.168.179.151,Unknown,Singapore
2026-03-06 23:22:06.884917,ACC_002335,login_success,192.168.63.15,SamsungS24,Singapore
2026-03-06 23:22:48.884917,ACC_001482,login_success,192.168.41.195,Unknown,India
2026-03-06 23:23:30.884917,ACC_001647,login_success,45.67.213.158,WindowsPC,UK
2026-03-06 23:24:12.884917,ACC_003045,login_fail,192.168.99.151,Unknown,India
2026-03-06 23:24:54.884917,ACC_004631,foreign_ip,192.168.122.241,SamsungS24,Nigeria
2026-03-06 23:25:36.884917,ACC_002215,login_success,192.168.190.253,SamsungS24,India
2026-03-06 23:26:18.884917,ACC_004716,login_success,192.168.121.192,iPhone15,India
2026-03-06 23:27:00.884917,ACC_000427,login_success,192.168.115.101,WindowsPC,India
2026-03-06 23:27:42.884917,ACC_002537,login_success,192.168.67.93,iPhone15,Romania
